date,CAT_irn,FieldDept,cumulative,rel_freq
2011-08,1821818,Botany,5,33
2011-04,1821819,Botany,3,60
2011-07,1821819,Botany,4,50
2011-08,1821819,Botany,5,17
2011-04,1821825,Botany,4,80
2012-04,1821825,Botany,6,50
2011-04,1821829,Botany,3,60
2011-07,1821829,Botany,4,50
2011-08,1821829,Botany,5,17
2011-04,1821854,Botany,4,80
2012-08,1821854,Botany,5,10
2012-12,1821854,Botany,6,33
2011-04,1821876,Botany,3,60
2011-07,1821876,Botany,4,50
2011-08,1821876,Botany,5,17
2011-04,1821902,Botany,3,60
2012-08,1821902,Botany,4,10
2012-12,1821902,Botany,5,33
2011-04,1821904,Botany,3,60
2012-06,1821904,Botany,5,6
2011-04,1821909,Botany,3,60
2012-04,1821909,Botany,5,50
2011-04,1821910,Botany,4,80
2012-06,1821910,Botany,6,6
2011-04,1821911,Botany,3,60
2011-07,1821911,Botany,4,50
2011-08,1821911,Botany,5,17
2011-04,1821912,Botany,3,60
2011-07,1821912,Botany,4,50
2011-08,1821912,Botany,5,17
2011-04,1821915,Botany,3,60
2012-06,1821915,Botany,5,6
2011-04,1821919,Botany,3,60
2012-08,1821919,Botany,4,10
2012-12,1821919,Botany,5,33
2011-04,1821924,Botany,3,60
2012-08,1821924,Botany,4,10
2012-12,1821924,Botany,5,33
2011-04,1821925,Botany,3,60
2012-08,1821925,Botany,4,10
2012-12,1821925,Botany,5,33
2011-04,1821932,Botany,3,60
2012-08,1821932,Botany,4,10
2012-12,1821932,Botany,5,33
2011-04,1821933,Botany,3,60
2012-08,1821933,Botany,4,10
2012-12,1821933,Botany,5,33
2011-04,1821934,Botany,3,60
2012-08,1821934,Botany,4,10
2012-12,1821934,Botany,5,33
2011-04,1821938,Botany,3,60
2012-04,1821938,Botany,5,50
2011-04,1821941,Botany,3,60
2012-06,1821941,Botany,5,6
2011-04,1821950,Botany,3,60
2011-07,1821950,Botany,4,50
2011-08,1821950,Botany,5,17
2011-04,1821951,Botany,4,80
2011-08,1821951,Botany,5,17
2012-04,1821951,Botany,6,25
2011-04,1821965,Botany,3,60
2011-07,1821965,Botany,5,100
2011-04,1821966,Botany,3,60
2012-08,1821966,Botany,4,10
2012-12,1821966,Botany,5,33
2011-04,1821972,Botany,3,60
2011-08,1821972,Botany,5,33
2011-04,1821973,Botany,3,60
2012-04,1821973,Botany,5,50
2011-04,1821974,Botany,3,60
2012-06,1821974,Botany,5,6
2011-04,1821976,Botany,3,60
2012-08,1821976,Botany,4,10
2012-12,1821976,Botany,5,33
2011-04,1822005,Botany,3,60
2011-07,1822005,Botany,4,50
2011-08,1822005,Botany,5,17
2011-04,1822006,Botany,3,60
2011-07,1822006,Botany,4,50
2011-08,1822006,Botany,5,17
2011-04,1822011,Botany,4,80
2012-04,1822011,Botany,6,50
2011-04,1822012,Botany,3,60
2011-08,1822012,Botany,4,17
2012-04,1822012,Botany,5,25
2011-04,1822016,Botany,3,60
2011-08,1822016,Botany,5,33
2011-04,1822018,Botany,3,60
2011-07,1822018,Botany,4,50
2011-08,1822018,Botany,5,17
2011-04,1822019,Botany,3,60
2012-08,1822019,Botany,4,10
2012-12,1822019,Botany,5,33
2011-04,1822020,Botany,4,80
2012-04,1822020,Botany,7,75
2011-04,1822024,Botany,3,60
2011-07,1822024,Botany,4,50
2011-08,1822024,Botany,5,17
2011-04,1822030,Botany,3,60
2011-08,1822030,Botany,4,17
2012-04,1822030,Botany,5,25
2011-04,1822034,Botany,3,60
2011-07,1822034,Botany,5,100
2011-04,1822035,Botany,3,60
2011-08,1822035,Botany,5,33
2011-04,1822041,Botany,3,60
2012-04,1822041,Botany,5,50
2011-04,1822052,Botany,3,60
2012-08,1822052,Botany,4,10
2012-12,1822052,Botany,5,33
2011-04,1822053,Botany,2,40
2011-08,1822053,Botany,3,17
2012-04,1822053,Botany,4,25
2011-04,1822054,Botany,3,60
2012-08,1822054,Botany,4,10
2012-12,1822054,Botany,5,33
2011-04,1822057,Botany,3,60
2011-07,1822057,Botany,5,100
2011-04,1822061,Botany,4,80
2012-06,1822061,Botany,6,6
2011-04,1822062,Botany,4,80
2012-04,1822062,Botany,6,50
2011-04,1822067,Botany,4,80
2012-04,1822067,Botany,6,50
2011-04,1822068,Botany,4,80
2012-04,1822068,Botany,6,50
2011-04,1822069,Botany,4,80
2012-04,1822069,Botany,6,50
2011-04,1822075,Botany,4,80
2011-07,1822075,Botany,5,50
2011-08,1822075,Botany,6,17
2011-04,1822076,Botany,4,80
2011-07,1822076,Botany,5,50
2011-08,1822076,Botany,6,17
2011-04,1822087,Botany,2,40
2011-07,1822087,Botany,3,50
2011-08,1822087,Botany,4,17
2011-04,1822097,Botany,3,60
2011-08,1822097,Botany,4,17
2012-04,1822097,Botany,5,25
2011-04,1822098,Botany,3,60
2011-07,1822098,Botany,4,50
2011-08,1822098,Botany,5,17
2011-06,1828718,Zoology_Amphibians and Reptiles,1,13
2011-11,1828718,Zoology_Amphibians and Reptiles,2,3
2013-06,1828718,Zoology_Amphibians and Reptiles,4,50
2011-06,1829002,Zoology_Amphibians and Reptiles,1,13
2011-11,1829002,Zoology_Amphibians and Reptiles,2,3
2013-06,1829002,Zoology_Amphibians and Reptiles,4,50
2011-06,1842288,Zoology_Amphibians and Reptiles,1,13
2011-11,1842288,Zoology_Amphibians and Reptiles,2,3
2013-06,1842288,Zoology_Amphibians and Reptiles,3,25
2011-06,1842289,Zoology_Amphibians and Reptiles,1,13
2011-11,1842289,Zoology_Amphibians and Reptiles,2,3
2013-06,1842289,Zoology_Amphibians and Reptiles,3,25
2011-06,1842290,Zoology_Amphibians and Reptiles,1,13
2011-11,1842290,Zoology_Amphibians and Reptiles,2,3
2013-06,1842290,Zoology_Amphibians and Reptiles,3,25
2011-06,1842291,Zoology_Amphibians and Reptiles,1,13
2011-11,1842291,Zoology_Amphibians and Reptiles,2,3
2013-06,1842291,Zoology_Amphibians and Reptiles,3,25
2011-06,1842292,Zoology_Amphibians and Reptiles,1,13
2011-11,1842292,Zoology_Amphibians and Reptiles,2,3
2013-06,1842292,Zoology_Amphibians and Reptiles,3,25
2011-06,1842293,Zoology_Amphibians and Reptiles,1,13
2011-11,1842293,Zoology_Amphibians and Reptiles,2,3
2013-06,1842293,Zoology_Amphibians and Reptiles,3,25
2011-06,1842294,Zoology_Amphibians and Reptiles,1,13
2011-11,1842294,Zoology_Amphibians and Reptiles,2,3
2013-06,1842294,Zoology_Amphibians and Reptiles,3,25
2011-06,1842295,Zoology_Amphibians and Reptiles,1,13
2011-11,1842295,Zoology_Amphibians and Reptiles,2,3
2013-06,1842295,Zoology_Amphibians and Reptiles,3,25
2011-06,1842296,Zoology_Amphibians and Reptiles,1,13
2011-11,1842296,Zoology_Amphibians and Reptiles,2,3
2013-06,1842296,Zoology_Amphibians and Reptiles,3,25
2011-06,1842297,Zoology_Amphibians and Reptiles,1,13
2011-11,1842297,Zoology_Amphibians and Reptiles,2,3
2013-06,1842297,Zoology_Amphibians and Reptiles,3,25
2011-06,1842298,Zoology_Amphibians and Reptiles,1,13
2011-11,1842298,Zoology_Amphibians and Reptiles,2,3
2013-06,1842298,Zoology_Amphibians and Reptiles,3,25
2011-06,1842299,Zoology_Amphibians and Reptiles,1,13
2011-11,1842299,Zoology_Amphibians and Reptiles,2,3
2013-06,1842299,Zoology_Amphibians and Reptiles,3,25
2011-06,1842300,Zoology_Amphibians and Reptiles,1,13
2011-11,1842300,Zoology_Amphibians and Reptiles,2,3
2013-06,1842300,Zoology_Amphibians and Reptiles,3,25
2011-06,1842308,Zoology_Amphibians and Reptiles,1,13
2011-11,1842308,Zoology_Amphibians and Reptiles,2,3
2013-06,1842308,Zoology_Amphibians and Reptiles,3,25
2011-06,1842309,Zoology_Amphibians and Reptiles,1,13
2011-11,1842309,Zoology_Amphibians and Reptiles,2,3
2013-06,1842309,Zoology_Amphibians and Reptiles,3,25
2011-06,1842310,Zoology_Amphibians and Reptiles,1,13
2011-11,1842310,Zoology_Amphibians and Reptiles,2,3
2013-06,1842310,Zoology_Amphibians and Reptiles,3,25
2011-06,1842311,Zoology_Amphibians and Reptiles,1,13
2011-11,1842311,Zoology_Amphibians and Reptiles,2,3
2013-06,1842311,Zoology_Amphibians and Reptiles,3,25
2011-06,1842312,Zoology_Amphibians and Reptiles,1,13
2011-11,1842312,Zoology_Amphibians and Reptiles,2,3
2013-06,1842312,Zoology_Amphibians and Reptiles,3,25
2011-06,1842313,Zoology_Amphibians and Reptiles,1,13
2011-11,1842313,Zoology_Amphibians and Reptiles,2,3
2013-06,1842313,Zoology_Amphibians and Reptiles,3,25
2011-06,1842314,Zoology_Amphibians and Reptiles,1,13
2011-11,1842314,Zoology_Amphibians and Reptiles,2,3
2013-06,1842314,Zoology_Amphibians and Reptiles,3,25
2011-06,1842315,Zoology_Amphibians and Reptiles,1,13
2011-11,1842315,Zoology_Amphibians and Reptiles,2,3
2013-06,1842315,Zoology_Amphibians and Reptiles,3,25
2011-06,1842316,Zoology_Amphibians and Reptiles,1,13
2011-11,1842316,Zoology_Amphibians and Reptiles,2,3
2013-06,1842316,Zoology_Amphibians and Reptiles,3,25
2011-06,1842317,Zoology_Amphibians and Reptiles,1,13
2011-11,1842317,Zoology_Amphibians and Reptiles,2,3
2013-06,1842317,Zoology_Amphibians and Reptiles,3,25
2011-06,1842318,Zoology_Amphibians and Reptiles,1,13
2011-11,1842318,Zoology_Amphibians and Reptiles,2,3
2013-06,1842318,Zoology_Amphibians and Reptiles,3,25
2011-06,1842319,Zoology_Amphibians and Reptiles,1,13
2011-11,1842319,Zoology_Amphibians and Reptiles,2,3
2013-06,1842319,Zoology_Amphibians and Reptiles,3,25
2011-06,1842320,Zoology_Amphibians and Reptiles,1,13
2011-11,1842320,Zoology_Amphibians and Reptiles,2,3
2013-06,1842320,Zoology_Amphibians and Reptiles,3,25
2011-06,1842321,Zoology_Amphibians and Reptiles,1,13
2011-11,1842321,Zoology_Amphibians and Reptiles,2,3
2013-06,1842321,Zoology_Amphibians and Reptiles,3,25
2011-06,1842322,Zoology_Amphibians and Reptiles,1,13
2011-11,1842322,Zoology_Amphibians and Reptiles,2,3
2013-06,1842322,Zoology_Amphibians and Reptiles,3,25
2011-06,1842323,Zoology_Amphibians and Reptiles,1,13
2011-11,1842323,Zoology_Amphibians and Reptiles,2,3
2013-06,1842323,Zoology_Amphibians and Reptiles,3,25
2011-06,1842324,Zoology_Amphibians and Reptiles,1,13
2011-11,1842324,Zoology_Amphibians and Reptiles,2,3
2012-07,1842324,Zoology_Amphibians and Reptiles,3,25
2013-06,1842324,Zoology_Amphibians and Reptiles,4,25
2011-06,1842325,Zoology_Amphibians and Reptiles,1,13
2013-06,1842325,Zoology_Amphibians and Reptiles,2,25
2011-06,1842326,Zoology_Amphibians and Reptiles,1,13
2011-11,1842326,Zoology_Amphibians and Reptiles,2,3
2013-06,1842326,Zoology_Amphibians and Reptiles,3,25
2011-06,1842327,Zoology_Amphibians and Reptiles,1,13
2011-11,1842327,Zoology_Amphibians and Reptiles,2,3
2013-06,1842327,Zoology_Amphibians and Reptiles,3,25
2011-06,1842328,Zoology_Amphibians and Reptiles,1,13
2011-11,1842328,Zoology_Amphibians and Reptiles,2,3
2013-06,1842328,Zoology_Amphibians and Reptiles,3,25
2011-06,1842389,Zoology_Amphibians and Reptiles,1,13
2011-11,1842389,Zoology_Amphibians and Reptiles,2,3
2013-06,1842389,Zoology_Amphibians and Reptiles,3,25
2011-06,1842390,Zoology_Amphibians and Reptiles,1,13
2013-01,1842390,Zoology_Amphibians and Reptiles,4,27
2013-06,1842390,Zoology_Amphibians and Reptiles,6,50
2011-06,1842391,Zoology_Amphibians and Reptiles,1,13
2011-11,1842391,Zoology_Amphibians and Reptiles,2,3
2013-06,1842391,Zoology_Amphibians and Reptiles,3,25
2011-06,1842392,Zoology_Amphibians and Reptiles,1,13
2011-11,1842392,Zoology_Amphibians and Reptiles,2,3
2013-06,1842392,Zoology_Amphibians and Reptiles,3,25
2011-06,1842393,Zoology_Amphibians and Reptiles,1,13
2011-11,1842393,Zoology_Amphibians and Reptiles,2,3
2013-06,1842393,Zoology_Amphibians and Reptiles,3,25
2011-06,1842394,Zoology_Amphibians and Reptiles,1,13
2011-11,1842394,Zoology_Amphibians and Reptiles,2,3
2013-06,1842394,Zoology_Amphibians and Reptiles,3,25
2011-06,1842395,Zoology_Amphibians and Reptiles,1,13
2011-11,1842395,Zoology_Amphibians and Reptiles,2,3
2013-06,1842395,Zoology_Amphibians and Reptiles,3,25
2011-06,1842396,Zoology_Amphibians and Reptiles,1,13
2011-11,1842396,Zoology_Amphibians and Reptiles,2,3
2013-06,1842396,Zoology_Amphibians and Reptiles,3,25
2011-06,1842397,Zoology_Amphibians and Reptiles,1,13
2011-11,1842397,Zoology_Amphibians and Reptiles,2,3
2013-06,1842397,Zoology_Amphibians and Reptiles,3,25
2011-06,1842398,Zoology_Amphibians and Reptiles,1,13
2011-11,1842398,Zoology_Amphibians and Reptiles,2,3
2013-06,1842398,Zoology_Amphibians and Reptiles,3,25
2011-06,1842399,Zoology_Amphibians and Reptiles,1,13
2011-11,1842399,Zoology_Amphibians and Reptiles,2,3
2013-06,1842399,Zoology_Amphibians and Reptiles,3,25
2011-06,1842400,Zoology_Amphibians and Reptiles,1,13
2013-06,1842400,Zoology_Amphibians and Reptiles,2,25
2011-06,1842401,Zoology_Amphibians and Reptiles,1,13
2011-11,1842401,Zoology_Amphibians and Reptiles,2,3
2013-06,1842401,Zoology_Amphibians and Reptiles,3,25
2011-06,1842402,Zoology_Amphibians and Reptiles,1,13
2011-11,1842402,Zoology_Amphibians and Reptiles,2,3
2013-06,1842402,Zoology_Amphibians and Reptiles,3,25
2011-06,1842403,Zoology_Amphibians and Reptiles,1,13
2011-11,1842403,Zoology_Amphibians and Reptiles,2,3
2013-06,1842403,Zoology_Amphibians and Reptiles,3,25
2011-06,1842404,Zoology_Amphibians and Reptiles,1,13
2011-11,1842404,Zoology_Amphibians and Reptiles,2,3
2013-06,1842404,Zoology_Amphibians and Reptiles,3,25
2011-06,1842405,Zoology_Amphibians and Reptiles,1,13
2011-11,1842405,Zoology_Amphibians and Reptiles,2,3
2013-06,1842405,Zoology_Amphibians and Reptiles,3,25
2011-06,1842406,Zoology_Amphibians and Reptiles,1,13
2011-11,1842406,Zoology_Amphibians and Reptiles,2,3
2013-06,1842406,Zoology_Amphibians and Reptiles,3,25
2011-06,1842407,Zoology_Amphibians and Reptiles,1,13
2011-11,1842407,Zoology_Amphibians and Reptiles,2,3
2013-06,1842407,Zoology_Amphibians and Reptiles,3,25
2011-06,1842408,Zoology_Amphibians and Reptiles,1,13
2011-11,1842408,Zoology_Amphibians and Reptiles,2,3
2013-06,1842408,Zoology_Amphibians and Reptiles,3,25
2011-06,1842412,Zoology_Amphibians and Reptiles,1,13
2011-11,1842412,Zoology_Amphibians and Reptiles,2,3
2013-06,1842412,Zoology_Amphibians and Reptiles,3,25
2011-06,1842425,Zoology_Amphibians and Reptiles,1,13
2011-11,1842425,Zoology_Amphibians and Reptiles,2,3
2013-06,1842425,Zoology_Amphibians and Reptiles,3,25
2011-06,1842426,Zoology_Amphibians and Reptiles,1,13
2011-11,1842426,Zoology_Amphibians and Reptiles,2,3
2013-06,1842426,Zoology_Amphibians and Reptiles,3,25
2011-06,1842428,Zoology_Amphibians and Reptiles,1,13
2011-11,1842428,Zoology_Amphibians and Reptiles,2,3
2013-06,1842428,Zoology_Amphibians and Reptiles,3,25
2011-06,1842429,Zoology_Amphibians and Reptiles,1,13
2011-11,1842429,Zoology_Amphibians and Reptiles,2,3
2013-06,1842429,Zoology_Amphibians and Reptiles,3,25
2011-06,1842430,Zoology_Amphibians and Reptiles,1,13
2011-11,1842430,Zoology_Amphibians and Reptiles,2,3
2013-06,1842430,Zoology_Amphibians and Reptiles,3,25
2011-06,1842431,Zoology_Amphibians and Reptiles,1,13
2011-11,1842431,Zoology_Amphibians and Reptiles,2,3
2013-06,1842431,Zoology_Amphibians and Reptiles,3,25
2011-06,1842646,Zoology_Amphibians and Reptiles,1,13
2013-06,1842646,Zoology_Amphibians and Reptiles,2,25
2011-06,1842647,Zoology_Amphibians and Reptiles,1,13
2011-11,1842647,Zoology_Amphibians and Reptiles,2,3
2013-06,1842647,Zoology_Amphibians and Reptiles,3,25
2011-06,1842863,Zoology_Amphibians and Reptiles,1,13
2011-11,1842863,Zoology_Amphibians and Reptiles,2,3
2013-06,1842863,Zoology_Amphibians and Reptiles,3,25
2011-06,1843097,Zoology_Amphibians and Reptiles,1,13
2011-11,1843097,Zoology_Amphibians and Reptiles,2,3
2013-06,1843097,Zoology_Amphibians and Reptiles,3,25
2011-06,1843455,Zoology_Amphibians and Reptiles,1,13
2011-11,1843455,Zoology_Amphibians and Reptiles,2,3
2013-06,1843455,Zoology_Amphibians and Reptiles,3,25
2011-06,1843456,Zoology_Amphibians and Reptiles,1,13
2011-11,1843456,Zoology_Amphibians and Reptiles,2,3
2013-06,1843456,Zoology_Amphibians and Reptiles,3,25
2011-06,1843457,Zoology_Amphibians and Reptiles,1,13
2011-11,1843457,Zoology_Amphibians and Reptiles,2,3
2013-06,1843457,Zoology_Amphibians and Reptiles,3,25
2011-06,1843458,Zoology_Amphibians and Reptiles,1,13
2011-11,1843458,Zoology_Amphibians and Reptiles,2,3
2013-06,1843458,Zoology_Amphibians and Reptiles,3,25
2011-06,1843459,Zoology_Amphibians and Reptiles,1,13
2011-11,1843459,Zoology_Amphibians and Reptiles,2,3
2013-06,1843459,Zoology_Amphibians and Reptiles,3,25
2011-06,1843460,Zoology_Amphibians and Reptiles,1,13
2011-11,1843460,Zoology_Amphibians and Reptiles,2,3
2013-06,1843460,Zoology_Amphibians and Reptiles,3,25
2011-06,1843461,Zoology_Amphibians and Reptiles,1,13
2011-11,1843461,Zoology_Amphibians and Reptiles,2,3
2013-06,1843461,Zoology_Amphibians and Reptiles,3,25
2011-06,1851448,Zoology_Amphibians and Reptiles,1,13
2011-11,1851448,Zoology_Amphibians and Reptiles,2,3
2013-06,1851448,Zoology_Amphibians and Reptiles,3,25
2011-06,1851449,Zoology_Amphibians and Reptiles,1,13
2011-11,1851449,Zoology_Amphibians and Reptiles,2,3
2013-06,1851449,Zoology_Amphibians and Reptiles,3,25
2011-06,1851450,Zoology_Amphibians and Reptiles,1,13
2011-11,1851450,Zoology_Amphibians and Reptiles,2,3
2013-02,1851450,Zoology_Amphibians and Reptiles,3,3
2013-06,1851450,Zoology_Amphibians and Reptiles,4,25
2011-06,1851451,Zoology_Amphibians and Reptiles,1,13
2011-11,1851451,Zoology_Amphibians and Reptiles,2,3
2013-02,1851451,Zoology_Amphibians and Reptiles,3,3
2013-06,1851451,Zoology_Amphibians and Reptiles,4,25
2011-06,1851452,Zoology_Amphibians and Reptiles,1,13
2011-11,1851452,Zoology_Amphibians and Reptiles,2,3
2013-02,1851452,Zoology_Amphibians and Reptiles,3,3
2013-06,1851452,Zoology_Amphibians and Reptiles,4,25
2011-08,2111717,Zoology_Insects,4,67
2011-12,2111717,Zoology_Insects,10,100
2011-08,2111724,Zoology_Insects,2,33
2011-12,2111724,Zoology_Insects,8,100
2011-08,2111755,Zoology_Insects,4,67
2011-12,2111755,Zoology_Insects,7,50
2011-08,2112804,Zoology_Invertebrates,6,100
2011-09,2112804,Zoology_Invertebrates,8,100
2013-11,2112804,Zoology_Invertebrates,10,33
2011-08,2112976,Zoology_Insects,1,17
2011-08,2113000,Zoology_Insects,1,17
2011-08,2113004,Zoology_Insects,1,17
2011-08,2113008,Zoology_Insects,1,17
2011-08,2113013,Zoology_Insects,1,17
2011-08,2113017,Zoology_Insects,1,17
2011-08,2113018,Zoology_Insects,1,17
2011-08,2113061,Zoology_Insects,1,17
2011-08,2113062,Zoology_Insects,1,17
2011-08,2113064,Zoology_Insects,1,17
2011-08,2113065,Zoology_Insects,1,17
2011-08,2113066,Zoology_Insects,1,17
2012-03,2149515,Botany,1,33
2012-04,2149515,Botany,2,25
2012-06,2149515,Botany,3,3
2012-04,2150332,Anthropology,1,25
2012-11,2150332,Anthropology,2,7
2012-12,2150332,Anthropology,5,100
2013-02,2150332,Anthropology,7,7
2014-06,2150332,Anthropology,8,13
2014-07,2150332,Anthropology,9,1
2014-08,2150332,Anthropology,14,2
2012-04,2153321,Anthropology,1,25
2012-11,2153321,Anthropology,2,7
2013-01,2153321,Anthropology,4,18
2013-02,2153321,Anthropology,5,3
2014-05,2153321,Anthropology,7,3
2014-08,2153321,Anthropology,12,2
2012-04,2153913,Anthropology,1,25
2013-06,2153913,Anthropology,2,25
2014-05,2153913,Anthropology,4,3
2014-08,2153913,Anthropology,8,2
2012-04,2154832,Anthropology,1,25
2012-10,2154832,Anthropology,2,50
2012-11,2154832,Anthropology,3,7
2013-01,2154832,Anthropology,6,27
2013-02,2154832,Anthropology,7,3
2013-10,2154832,Anthropology,9,7
2014-07,2154832,Anthropology,11,3
2014-08,2154832,Anthropology,17,2
2013-02,2200315,Anthropology,1,3
2014-06,2200315,Anthropology,2,13
2014-08,2200315,Anthropology,6,2
2013-02,2200316,Anthropology,1,3
2014-06,2200316,Anthropology,2,13
2014-08,2200316,Anthropology,6,2
2013-03,2204634,Geology_Paleobotany,3,27
2013-04,2204634,Geology_Paleobotany,6,50
2013-07,2204634,Geology_Paleobotany,9,29
2014-04,2204634,Geology_Paleobotany,12,25
2014-06,2204634,Geology_Paleobotany,15,60
2013-03,2204647,Geology_Paleobotany,3,10
2013-04,2204647,Geology_Paleobotany,6,75
2013-07,2204647,Geology_Paleobotany,9,21
2013-08,2204647,Geology_Paleobotany,12,38
2014-04,2204647,Geology_Paleobotany,24,60
2014-06,2204647,Geology_Paleobotany,27,10
2013-04,2254799,Geology_Paleobotany,3,75
2013-07,2254799,Geology_Paleobotany,6,38
2014-04,2254799,Geology_Paleobotany,9,86
2014-06,2254799,Geology_Paleobotany,12,38
2013-04,2254801,Geology_Paleobotany,3,10
2013-07,2254801,Geology_Paleobotany,6,75
2014-04,2254801,Geology_Paleobotany,9,21
2014-06,2254801,Geology_Paleobotany,12,38
2013-04,2254803,Geology_Paleobotany,3,10
2013-07,2254803,Geology_Paleobotany,6,75
2014-04,2254803,Geology_Paleobotany,9,21
2014-06,2254803,Geology_Paleobotany,12,38
2013-04,2254805,Geology_Paleobotany,3,10
2013-07,2254805,Geology_Paleobotany,6,75
2014-04,2254805,Geology_Paleobotany,9,21
2014-06,2254805,Geology_Paleobotany,12,38
2013-04,2254807,Geology_Paleobotany,3,10
2013-07,2254807,Geology_Paleobotany,6,75
2014-04,2254807,Geology_Paleobotany,9,21
2014-06,2254807,Geology_Paleobotany,12,38
2013-04,2254809,Geology_Paleobotany,3,10
2013-07,2254809,Geology_Paleobotany,6,75
2014-04,2254809,Geology_Paleobotany,9,21
2014-06,2254809,Geology_Paleobotany,12,38
2013-04,2254811,Geology_Paleobotany,3,10
2013-07,2254811,Geology_Paleobotany,6,75
2014-04,2254811,Geology_Paleobotany,9,21
2014-06,2254811,Geology_Paleobotany,12,38
2013-04,2254813,Geology_Paleobotany,3,10
2013-07,2254813,Geology_Paleobotany,6,75
2014-04,2254813,Geology_Paleobotany,9,21
2014-06,2254813,Geology_Paleobotany,12,38
2013-04,2254815,Geology_Paleobotany,3,10
2013-07,2254815,Geology_Paleobotany,6,75
2014-04,2254815,Geology_Paleobotany,9,21
2014-06,2254815,Geology_Paleobotany,12,38
2013-04,2254817,Geology_Paleobotany,3,10
2013-07,2254817,Geology_Paleobotany,6,75
2014-04,2254817,Geology_Paleobotany,9,21
2014-06,2254817,Geology_Paleobotany,12,38
2013-04,2254826,Geology_Paleobotany,3,10
2013-07,2254826,Geology_Paleobotany,6,75
2014-04,2254826,Geology_Paleobotany,9,21
2014-06,2254826,Geology_Paleobotany,12,38
2013-04,2254828,Geology_Paleobotany,3,10
2013-07,2254828,Geology_Paleobotany,6,75
2014-04,2254828,Geology_Paleobotany,9,21
2014-06,2254828,Geology_Paleobotany,12,38
2013-04,2254830,Geology_Paleobotany,3,10
2013-07,2254830,Geology_Paleobotany,6,75
2013-08,2254830,Geology_Paleobotany,9,21
2014-04,2254830,Geology_Paleobotany,21,38
2014-06,2254830,Geology_Paleobotany,24,10
2013-04,2254832,Geology_Paleobotany,3,75
2013-07,2254832,Geology_Paleobotany,6,38
2013-08,2254832,Geology_Paleobotany,9,86
2014-04,2254832,Geology_Paleobotany,21,38
2014-06,2254832,Geology_Paleobotany,24,10
2013-04,2254834,Geology_Paleobotany,3,75
2013-07,2254834,Geology_Paleobotany,6,38
2013-08,2254834,Geology_Paleobotany,9,86
2014-04,2254834,Geology_Paleobotany,21,38
2014-06,2254834,Geology_Paleobotany,24,10
2013-04,2254836,Geology_Paleobotany,3,75
2013-07,2254836,Geology_Paleobotany,6,38
2013-08,2254836,Geology_Paleobotany,9,86
2014-04,2254836,Geology_Paleobotany,21,38
2014-06,2254836,Geology_Paleobotany,24,10
2013-04,2254838,Geology_Paleobotany,3,75
2013-07,2254838,Geology_Paleobotany,6,38
2013-08,2254838,Geology_Paleobotany,9,86
2014-04,2254838,Geology_Paleobotany,21,38
2014-06,2254838,Geology_Paleobotany,24,10
2013-04,2254840,Geology_Paleobotany,3,75
2013-07,2254840,Geology_Paleobotany,6,38
